symbol,cik,exchange,filing_type,sec_form,source_url,source_published_at,retrieved_at,filing_path,section_start,section_end,accession_or_document_id,accession_number,primary_document,sec_form_original,acceptance_datetime,report_date,sec_submission_url,filing_selection_policy,filing_selection_tier,filing_selection_family,selection_reason,selected_sec_form_base,newer_supported_filing_displaced_count,newer_supported_filing_forms,lower_tier_newer_filing_forms,foundational_candidate_count,business_prospectus_424b_candidate_count,supplement_424b_candidate_count,unknown_424b_candidate_count,selection_warnings
CBRS,0002021728,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/2021728/000162828026056357/cbrs-20260630.htm,2026-08-12,2026-08-22,,,,0001628280-26-056357/cbrs-20260630.htm,0001628280-26-056357,cbrs-20260630.htm,10-Q,2026-08-12T21:15:51.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002021728.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
CIFR,0001819989,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1819989/000181998926000041/cifr-20260630.htm,2026-08-04,2026-08-22,,,,0001819989-26-000041/cifr-20260630.htm,0001819989-26-000041,cifr-20260630.htm,10-Q,2026-08-04T13:07:07.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001819989.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
COHR,0000820318,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/820318/000119312526346860/d128030d8k.htm,2026-08-12,2026-08-22,,,,0001193125-26-346860/d128030d8k.htm,0001193125-26-346860,d128030d8k.htm,8-K,2026-08-12T20:10:13.000Z,2026-08-12,https://data.sec.gov/submissions/CIK0000820318.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
CRCL,0001876042,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1876042/000187604226000248/crcl-20260630.htm,2026-08-05,2026-08-22,,,,0001876042-26-000248/crcl-20260630.htm,0001876042-26-000248,crcl-20260630.htm,10-Q,2026-08-05T13:02:57.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001876042.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
CRDO,0001807794,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1807794/000162828026039474/crdo-20260528.htm,2026-06-01,2026-08-22,,,,0001628280-26-039474/crdo-20260528.htm,0001628280-26-039474,crdo-20260528.htm,8-K,2026-06-01T20:08:16.000Z,2026-05-28,https://data.sec.gov/submissions/CIK0001807794.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
CRWV,0001769628,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000366/crwv-20260630.htm,2026-08-12,2026-08-22,,,,0001769628-26-000366/crwv-20260630.htm,0001769628-26-000366,crwv-20260630.htm,10-Q,2026-08-11T23:24:42.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001769628.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
ENRD,0002095096,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/2095096/000149315226039010/form6-k.htm,2026-08-18,2026-08-22,,,,0001493152-26-039010/form6-k.htm,0001493152-26-039010,form6-k.htm,6-K,2026-08-18T20:05:35.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002095096.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
EOSE,0001805077,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1805077/000095010326012019/dp251424_8k.htm,2026-08-06,2026-08-22,,,,0000950103-26-012019/dp251424_8k.htm,0000950103-26-012019,dp251424_8k.htm,8-K,2026-08-06T20:30:44.000Z,2026-08-03,https://data.sec.gov/submissions/CIK0001805077.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
ETN,0001551182,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000030/etn-20260630.htm,2026-07-31,2026-08-22,,,,0001551182-26-000030/etn-20260630.htm,0001551182-26-000030,etn-20260630.htm,10-Q,2026-07-31T16:16:16.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001551182.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
FLY,0001860160,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1860160/000186016026000023/fly-20260630.htm,2026-08-11,2026-08-22,,,,0001860160-26-000023/fly-20260630.htm,0001860160-26-000023,fly-20260630.htm,10-Q,2026-08-11T21:15:50.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001860160.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
FN,0001408710,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1408710/000140871026000026/fn-20260811.htm,2026-08-17,2026-08-22,,,,0001408710-26-000026/fn-20260811.htm,0001408710-26-000026,fn-20260811.htm,8-K,2026-08-17T20:22:03.000Z,2026-08-11,https://data.sec.gov/submissions/CIK0001408710.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
FRMI,0002071778,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/2071778/000207177826000051/frmi-20260630.htm,2026-08-14,2026-08-22,,,,0002071778-26-000051/frmi-20260630.htm,0002071778-26-000051,frmi-20260630.htm,10-Q,2026-08-14T20:41:01.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002071778.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
GILT,0000897322,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/897322/000117891326004161/zk2635977.htm,2026-08-17,2026-08-22,,,,0001178913-26-004161/zk2635977.htm,0001178913-26-004161,zk2635977.htm,6-K,2026-08-17T11:00:13.000Z,2026-08-17,https://data.sec.gov/submissions/CIK0000897322.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
GSAT,0001366868,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1366868/000136686826000039/gsat-20260630.htm,2026-08-06,2026-08-22,,,,0001366868-26-000039/gsat-20260630.htm,0001366868-26-000039,gsat-20260630.htm,10-Q,2026-08-06T12:08:57.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001366868.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
HQ,0002088256,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/2088256/000121390026085209/ea0299862-6k_horizon.htm,2026-08-04,2026-08-22,,,,0001213900-26-085209/ea0299862-6k_horizon.htm,0001213900-26-085209,ea0299862-6k_horizon.htm,6-K,2026-08-04T20:30:45.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002088256.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
IMSR,0002019804,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/2019804/000110465926094085/tmb-20260630x10q.htm,2026-08-11,2026-08-22,,,,0001104659-26-094085/tmb-20260630x10q.htm,0001104659-26-094085,tmb-20260630x10q.htm,10-Q,2026-08-11T20:30:38.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002019804.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
INFQ,0002007825,NYSE,8-K,8-K/A,https://www.sec.gov/Archives/edgar/data/2007825/000162828026057510/infq-20260812.htm,2026-08-18,2026-08-22,,,,0001628280-26-057510/infq-20260812.htm,0001628280-26-057510,infq-20260812.htm,8-K/A,2026-08-17T23:39:43.000Z,2026-08-12,https://data.sec.gov/submissions/CIK0002007825.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
IONQ,0001824920,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1824920/000119312526341001/ionq-20260630.htm,2026-08-10,2026-08-22,,,,0001193125-26-341001/ionq-20260630.htm,0001193125-26-341001,ionq-20260630.htm,10-Q,2026-08-10T10:01:29.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001824920.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
IQMX,0002113060,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/2113060/000119312526331538/iqmx_6-k_q2_aug_2026_new.htm,2026-08-04,2026-08-22,,,,0001193125-26-331538/iqmx_6-k_q2_aug_2026_new.htm,0001193125-26-331538,iqmx_6-k_q2_aug_2026_new.htm,6-K,2026-08-04T11:12:58.000Z,2026-08-04,https://data.sec.gov/submissions/CIK0002113060.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
IREN,0001878848,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1878848/000114036126032638/ef20080141_8k.htm,2026-08-13,2026-08-22,,,,0001140361-26-032638/ef20080141_8k.htm,0001140361-26-032638,ef20080141_8k.htm,8-K,2026-08-13T11:46:14.000Z,2026-08-13,https://data.sec.gov/submissions/CIK0001878848.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
KEEL,0001812477,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1812477/000181247726000023/keel-20260630.htm,2026-08-10,2026-08-22,,,,0001812477-26-000023/keel-20260630.htm,0001812477-26-000023,keel-20260630.htm,10-Q,2026-08-10T11:34:46.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001812477.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
KTOS,0001069258,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1069258/000106925826000077/ktos-20260628.htm,2026-08-04,2026-08-22,,,,0001069258-26-000077/ktos-20260628.htm,0001069258-26-000077,ktos-20260628.htm,10-Q,2026-08-04T20:28:48.000Z,2026-06-28,https://data.sec.gov/submissions/CIK0001069258.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
LASR,0001124796,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1124796/000112479626000038/lasr-20260630.htm,2026-08-07,2026-08-22,,,,0001124796-26-000038/lasr-20260630.htm,0001124796-26-000038,lasr-20260630.htm,10-Q,2026-08-07T16:04:59.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001124796.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
LEU,0001065059,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1065059/000162828026057731/leu-20260815.htm,2026-08-18,2026-08-22,,,,0001628280-26-057731/leu-20260815.htm,0001628280-26-057731,leu-20260815.htm,8-K,2026-08-18T20:55:52.000Z,2026-08-15,https://data.sec.gov/submissions/CIK0001065059.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
LITE,0001633978,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1633978/000162828026055726/lite-20260811.htm,2026-08-11,2026-08-22,,,,0001628280-26-055726/lite-20260811.htm,0001628280-26-055726,lite-20260811.htm,8-K,2026-08-11T20:24:11.000Z,2026-08-11,https://data.sec.gov/submissions/CIK0001633978.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
LUNR,0001844452,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1844452/000162828026056821/lunr-20260630.htm,2026-08-13,2026-08-22,,,,0001628280-26-056821/lunr-20260630.htm,0001628280-26-056821,lunr-20260630.htm,10-Q,2026-08-13T21:09:57.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001844452.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
MDA,0001857047,NYSE,6-K,6-K,https://www.sec.gov/Archives/edgar/data/1857047/000110465926092384/tm2621766d2_6k.htm,2026-08-07,2026-08-22,,,,0001104659-26-092384/tm2621766d2_6k.htm,0001104659-26-092384,tm2621766d2_6k.htm,6-K,2026-08-07T12:23:43.000Z,2026-08-07,https://data.sec.gov/submissions/CIK0001857047.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
MTSI,0001493594,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1493594/000149359426000038/mtsi-20260703.htm,2026-08-06,2026-08-22,,,,0001493594-26-000038/mtsi-20260703.htm,0001493594-26-000038,mtsi-20260703.htm,10-Q,2026-08-06T20:02:42.000Z,2026-07-03,https://data.sec.gov/submissions/CIK0001493594.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
MU,0000723125,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/723125/000072312526000015/mu-20260528.htm,2026-06-25,2026-08-22,,,,0000723125-26-000015/mu-20260528.htm,0000723125-26-000015,mu-20260528.htm,10-Q,2026-06-24T22:59:46.000Z,2026-05-28,https://data.sec.gov/submissions/CIK0000723125.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
NBIS,0001513845,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/1513845/000110465926098924/tm2623617d1_6k.htm,2026-08-20,2026-08-22,,,,0001104659-26-098924/tm2623617d1_6k.htm,0001104659-26-098924,tm2623617d1_6k.htm,6-K,2026-08-20T10:04:06.000Z,2026-08-20,https://data.sec.gov/submissions/CIK0001513845.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
NNE,0001923891,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1923891/000149315226037746/form8-k.htm,2026-08-13,2026-08-22,,,,0001493152-26-037746/form8-k.htm,0001493152-26-037746,form8-k.htm,8-K,2026-08-13T20:05:30.000Z,2026-08-12,https://data.sec.gov/submissions/CIK0001923891.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
NUCL,0002089283,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2089283/000110465926098801/tm2623624d1_8k.htm,2026-08-19,2026-08-22,,,,0001104659-26-098801/tm2623624d1_8k.htm,0001104659-26-098801,tm2623624d1_8k.htm,8-K,2026-08-19T20:43:05.000Z,2026-08-19,https://data.sec.gov/submissions/CIK0002089283.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
NWPX,0001001385,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1001385/000143774926025050/nwpx20260630_10q.htm,2026-07-30,2026-08-22,,,,0001437749-26-025050/nwpx20260630_10q.htm,0001437749-26-025050,nwpx20260630_10q.htm,10-Q,2026-07-30T20:04:27.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001001385.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
OCC,0001000230,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1000230/000143774926020157/occ20260609c_8k.htm,2026-06-10,2026-08-22,,,,0001437749-26-020157/occ20260609c_8k.htm,0001437749-26-020157,occ20260609c_8k.htm,8-K,2026-06-10T20:16:32.000Z,2026-06-08,https://data.sec.gov/submissions/CIK0001000230.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
OKLO,0001849056,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1849056/000162828026054571/oklo-20260630.htm,2026-08-07,2026-08-22,,,,0001628280-26-054571/oklo-20260630.htm,0001628280-26-054571,oklo-20260630.htm,10-Q,2026-08-07T11:19:12.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001849056.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
ONDS,0001646188,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1646188/000119312526349288/onds-20260630.htm,2026-08-13,2026-08-22,,,,0001193125-26-349288/onds-20260630.htm,0001193125-26-349288,onds-20260630.htm,10-Q,2026-08-13T20:27:25.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001646188.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
POET,0001437424,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/1437424/000149315226037615/form6-k.htm,2026-08-13,2026-08-22,,,,0001493152-26-037615/form6-k.htm,0001493152-26-037615,form6-k.htm,6-K,2026-08-13T13:13:55.000Z,2026-08-13,https://data.sec.gov/submissions/CIK0001437424.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
PWR,0001050915,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1050915/000119312526337945/d164254d8k.htm,2026-08-06,2026-08-22,,,,0001193125-26-337945/d164254d8k.htm,0001193125-26-337945,d164254d8k.htm,8-K,2026-08-06T20:05:07.000Z,2026-08-06,https://data.sec.gov/submissions/CIK0001050915.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
QBTS,0001907982,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1907982/000190798226000135/qbts-20260818.htm,2026-08-18,2026-08-22,,,,0001907982-26-000135/qbts-20260818.htm,0001907982-26-000135,qbts-20260818.htm,8-K,2026-08-18T11:00:55.000Z,2026-08-18,https://data.sec.gov/submissions/CIK0001907982.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
QNT,0002110105,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/2110105/000162828026056743/qnt-20260630.htm,2026-08-13,2026-08-22,,,,0001628280-26-056743/qnt-20260630.htm,0001628280-26-056743,qnt-20260630.htm,10-Q,2026-08-13T20:18:49.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002110105.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
QSI,0001816431,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1816431/000181643126000056/qsi-20260630.htm,2026-08-13,2026-08-22,,,,0001816431-26-000056/qsi-20260630.htm,0001816431-26-000056,qsi-20260630.htm,10-Q,2026-08-13T20:55:45.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001816431.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
QTEX,0001837493,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/1837493/000118518526003653/qtrex6k082026.htm,2026-08-20,2026-08-22,,,,0001185185-26-003653/qtrex6k082026.htm,0001185185-26-003653,qtrex6k082026.htm,6-K,2026-08-20T21:15:30.000Z,2026-08-20,https://data.sec.gov/submissions/CIK0001837493.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
QUBT,0001758009,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1758009/000121390026087267/ea0301433-8k_quantum.htm,2026-08-10,2026-08-22,,,,0001213900-26-087267/ea0301433-8k_quantum.htm,0001213900-26-087267,ea0301433-8k_quantum.htm,8-K,2026-08-10T20:23:26.000Z,2026-08-10,https://data.sec.gov/submissions/CIK0001758009.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
RCAT,0000748268,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/748268/000162828026054368/rcat-20260630.htm,2026-08-06,2026-08-22,,,,0001628280-26-054368/rcat-20260630.htm,0001628280-26-054368,rcat-20260630.htm,10-Q,2026-08-06T20:27:09.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0000748268.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
RDW,0001819810,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1819810/000181981026000124/rdw-20260630.htm,2026-08-06,2026-08-22,,,,0001819810-26-000124/rdw-20260630.htm,0001819810-26-000124,rdw-20260630.htm,10-Q,2026-08-06T20:15:15.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001819810.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
